Date,Close,High,Low,Open,Volume,Stock Name,Tweet_Count,Sentiment_Score,Weighted_Sentiment,MA5,MA20,Sentiment_Lag_1,Sentiment_Lag_2,Price_Lag_1,Price_Lag_2,Target
18-01-2022,-0.732641900363361,-0.7344830533892663,-0.7012458313493363,-0.7112489272186443,0.3066501264744702,AAPL,0.0286532951289398,-0.9672363884562292,-0.5808143980995804,-0.6993151992619339,-0.6983218528164951,-0.396250023245396,0.1838555957023643,-0.6939024488336287,-0.7088879405655685,0
19-01-2022,-0.7789227685102696,-0.7530052988742287,-0.7472102538938803,-0.730768212546898,0.3213726019169783,AAPL,0.0085959885386819,-0.38947814890488,-0.4029197733833206,-0.7223217367095388,-0.7006321101853067,-0.9771187122218378,-0.3989994173885787,-0.7362683524698245,-0.697497159362094,0
20-01-2022,-0.801220865355308,-0.7707671532500114,-0.7705241033730712,-0.7698080893219519,0.3084198914254163,AAPL,0.0343839541547277,-0.38947814890488,-0.4029197733833206,-0.7509695002590856,-0.7061977266283028,-0.396250023245396,-0.9818544304795216,-0.7825202624172716,-0.7398237770028262,0
21-01-2022,-0.828444976904749,-0.8132680482707993,-0.7954270993180341,-0.8029012806981995,0.4283441708223836,AAPL,0.0401146131805157,0.0105083254306424,-0.2250251486670609,-0.7763936659816746,-0.7148808656589433,-0.396250023245396,-0.3989994173885787,-0.80480440721772,-0.786032797452625,0
24-01-2022,-0.8386868771492256,-0.8643964420606904,-0.896099884354639,-0.8597805323308937,0.5788608101616104,AAPL,0.0315186246418338,0.6504866833275135,0.1307641007654584,-0.8061593109728363,-0.7245025351842724,0.0058898391579587,-0.3989994173885787,-0.8320114844874689,-0.8082962781166713,0
25-01-2022,-0.8625402283708734,-0.8585603362198893,-0.8653679549781962,-0.8732245354848689,0.401440919880932,AAPL,0.0257879656160458,-0.38947814890488,-0.4029197733833206,-0.8322073771827009,-0.7379899304210281,0.6493136179577628,0.0045155924814119,-0.8422469763173668,-0.83547812620393,0
26-01-2022,-0.8637070220068627,-0.8378807419640405,-0.8547709041979655,-0.8147942621593672,0.3727343250071451,AAPL,0.2578796561604584,1.17046909944371,0.1307641007654584,-0.849208873101556,-0.7508538165991743,-0.396250023245396,0.6501396072242578,-0.866085402363015,-0.8457041266397803,0
27-01-2022,-0.8698000321662847,-0.844858506551078,-0.8486776263154393,-0.8283676539149626,0.424931706838703,AAPL,0.1289398280802292,-0.38947814890488,-0.4029197733833206,-0.862960818763594,-0.7640852418100055,1.172095438559342,-0.3989994173885787,-0.8672514659296647,-0.8695204472606151,1
28-01-2022,-0.7257707591275991,-0.7622668960180423,-0.788804085280406,-0.7862254351753306,0.6461756020463337,AAPL,0.0401146131805157,0.1757201285779731,0.4865533501979778,-0.8423719095909729,-0.769250456488838,-0.396250023245396,1.174709119530676,-0.8733406636583657,-0.8706854295339591,1
31-01-2022,-0.6680809966002735,-0.7032727086921909,-0.6999207772930233,-0.7286998061246419,0.4004610241513008,AAPL,0.0515759312320916,-1.0827880353265342,-0.75870902281584,-0.8081608962587055,-0.771081583112802,0.171991085194961,-0.3989994173885787,-0.729401510545774,-0.8767689807362364,0
01-02-2022,-0.6702851637920292,-0.7053029708325005,-0.6628312134526645,-0.6789310651738364,0.2885525818230106,AAPL,0.0659025787965616,-0.1158031927805752,-0.2250251486670609,-0.7696086470073576,-0.7759383702716417,-1.0932924489715623,0.1711848342061028,-0.6717478448272821,-0.7329633027163692,1
02-02-2022,-0.6543393195858397,-0.6921082587606388,-0.6493196036312995,-0.6693647201626208,0.2835935767987554,AAPL,0.0716332378223495,-0.822796827268436,-0.75870902281584,-0.7276248591101419,-0.7784717750032571,-0.1211016963378375,-1.0984254320485711,-0.6739506328592305,-0.6753630993686867,0
03-02-2022,-0.6924538405568442,-0.6875414714509119,-0.6653483136938653,-0.6728555857006839,0.3007791468420304,AAPL,0.0343839541547277,0.0105083254306424,-0.0471305239508012,-0.692062233761335,-0.7797975635051301,-0.8319015386707728,-0.1229102001091114,-0.6580147660574329,-0.6775638447504565,0
04-02-2022,-0.6962180925911343,-0.7118773148538862,-0.6815426622525498,-0.706223891942271,0.2742490804892,AAPL,0.0171919770773638,0.0105083254306424,-0.2250251486670609,-0.686136139304673,-0.7793974769453819,0.0058898391579587,-0.8361406758953622,-0.6961054385583276,-0.6616427553129341,0
07-02-2022,-0.7056937374241331,-0.7137828552703963,-0.6779614963443106,-0.6909503955186374,0.2543527708574126,AAPL,0.0573065902578796,-0.38947814890488,-0.4029197733833206,-0.6936784936413283,-0.7795886804777131,0.0058898391579587,0.0045155924814119,-0.6998673352789515,-0.6996981062495842,1
08-02-2022,-0.6645453923357798,-0.6959981573409495,-0.6715948679044108,-0.7055763241544032,0.2451109193886946,AAPL,0.0257879656160458,0.8485752223051289,0.4865533501979778,-0.6925275166687136,-0.77770979370683,-0.396250023245396,0.0045155924814119,-0.7093370511476915,-0.703456514555119,1
09-02-2022,-0.6457237245690349,-0.6794843102266078,-0.6255713341947629,-0.6496601462004177,0.2315869846341818,AAPL,0.0200573065902578,-0.9094605650210768,-0.5808143980995804,-0.6907998609133604,-0.7767747985769137,0.8484685967366674,-0.3989994173885787,-0.6682144528102592,-0.7129174491355417,0
10-02-2022,-0.6997227011460954,-0.6943470754718353,-0.6700033263696554,-0.6743825592913936,0.3063036524392268,AAPL,0.0315186246418338,0.2604998712403658,-0.2250251486670609,-0.6922574608918065,-0.7788689472577797,-0.9190318438469756,0.8499756114128271,-0.6494045618668802,-0.6718329838738393,0
11-02-2022,-0.7448943402482142,-0.7248340117094206,-0.7165571569258503,-0.6978100130602943,0.3360851562968031,AAPL,0.0257879656160458,0.0438405294586758,-0.2250251486670609,-0.7020183412968142,-0.7810578616117452,0.2572272525065782,-0.9235689296949968,-0.7033697509806314,-0.6530405353836325,1
14-02-2022,-0.7417785973910114,-0.7692943184838291,-0.7361863430560927,-0.7620096421872334,0.2884442132921635,AAPL,0.0200573065902578,-0.9094605650210768,-0.5808143980995804,-0.7092543146545789,-0.7836666122190324,0.0394014921799807,0.2567124729944441,-0.7485131259341398,-0.7069556824590286,1
15-02-2022,-0.6910257902083679,-0.7264857364407481,-0.6872455600646297,-0.7154134881768066,0.1981697928825533,AAPL,0.0114613180515759,-0.38947814890488,-0.4029197733833206,-0.7145643394519323,-0.7815597258072126,-0.9190318438469756,0.0381418411182047,-0.7453993326147641,-0.7520571958618226,0
16-02-2022,-0.6941409302466394,-0.7215315136312054,-0.6898981252457739,-0.7040230782456215,0.193018471873978,AAPL,0.0200573065902578,-0.38947814890488,-0.4029197733833206,-0.7242732753206738,-0.7772675004745576,-0.396250023245396,-0.9235689296949968,-0.6946782817489849,-0.7489462899698289,0
17-02-2022,-0.7417785973910114,-0.7396961921823935,-0.7108534841195867,-0.7146362739834566,0.2251165438680774,AAPL,0.0085959885386819,-0.38947814890488,-0.4029197733833206,-0.7327065996000203,-0.7742581344051986,-0.396250023245396,-0.3989994173885787,-0.6977914726266163,-0.6982722728458843,0
18-02-2022,-0.7622881594855124,-0.7570999116336911,-0.74109410087867,-0.7302982518901489,0.2754216737824853,AAPL,0.0372492836676217,-0.38947814890488,-0.4029197733833206,-0.7361945225878438,-0.7709088337304743,-0.396250023245396,-0.3989994173885787,-0.7453993326147641,-0.7013825768547794,0
22-02-2022,-0.8009700768507894,-0.8060067298122239,-0.7946779495051436,-0.7929452861945906,0.3074365614817794,AAPL,0.0200573065902578,0.724769884144163,0.1307641007654584,-0.7480639879925934,-0.7689993561040015,-0.396250023245396,-0.3989994173885787,-0.7658960617609265,-0.7489462899698289,0
23-02-2022,-0.8561370540207813,-0.8128665214378119,-0.8265097007585587,-0.7856969819790462,0.3030346622851184,AAPL,0.0286532951289398,0.910477891385612,-0.0471305239508012,-0.7811731835948633,-0.7686751843906058,0.7239967336928973,-0.3989994173885787,-0.8045537756329789,-0.7694240124540499,1
24-02-2022,-0.821479036126359,-0.8547861941463686,-0.9292996539941214,-0.9534447661052816,0.4981678468279501,AAPL,0.0171919770773638,0.5559444267972639,-0.0471305239508012,-0.806707857760695,-0.7665373211313493,0.9107045282585524,0.7250781074835474,-0.8596862345151223,-0.808045878943149,1
25-02-2022,-0.7940902811401686,-0.8259504378853839,-0.8116547214096308,-0.8077007310185816,0.3105326961976001,AAPL,0.0114613180515759,0.3533538748610901,-0.2250251486670609,-0.8171977405053188,-0.7627043860283577,0.5542623787988971,0.9124243633774668,-0.825049902337397,-0.8631272133751182,1
28-02-2022,-0.7905860762232668,-0.8221398540442361,-0.7909644631116245,-0.8177970365894793,0.3222944975878463,AAPL,0.0286532951289398,-1.4294429811372735,-0.5808143980995804,-0.8228722248121051,-0.765985772172175,0.3505811497894057,0.5547633332132171,-0.797678284649223,-0.8285229995442713,0
01-03-2022,-0.8155079985292427,-0.807149634265359,-0.7970649086794919,-0.796569132489108,0.2780992159689425,AAPL,0.0257879656160458,-0.8621894367559519,-0.5808143980995804,-0.8257874644455448,-0.7734495148758712,-1.4418136644485549,0.3503856009414037,-0.7941762723330438,-0.8011767636172786,1
02-03-2022,-0.7718942308557253,-0.7974959595885591,-0.7840675607380495,-0.8005821665966533,0.2637915172624583,AAPL,0.0429799426934097,0.6504866833275135,-0.0471305239508012,-0.8088945394318525,-0.7785936469204271,-0.8715062242675425,-1.4481384420014152,-0.8190826008520835,-0.7976779987248096,0
03-03-2022,-0.7761773714869282,-0.7778057728781221,-0.7495826000474551,-0.7477721213762798,0.2521670844324408,AAPL,0.0458452722063037,0.2604998712403658,-0.0471305239508012,-0.7998103531285077,-0.7847619048212756,0.6493136179577628,-0.8758807926894766,-0.775496122558263,-0.8225612315507275,0
04-03-2022,-0.8158976688649623,-0.8204881422217883,-0.7953408970518836,-0.799287436141272,0.2791020064586118,AAPL,0.0257879656160458,0.5281378783119791,0.1307641007654584,-0.8041833130925878,-0.7910114587489336,0.2572272525065782,0.6501396072242578,-0.7797765832042866,-0.7790151710939304,0
07-03-2022,-0.8661315861316143,-0.8272203489340407,-0.8359262116588593,-0.8139132898034656,0.3274923712751657,AAPL,0.0372492836676217,-0.38947814890488,-0.4029197733833206,-0.8193321959367216,-0.7996136169571798,0.5263061295273164,0.2567124729944441,-0.8194720273688827,-0.7832916624593984,0
08-03-2022,-0.8902753786803294,-0.8544049962172634,-0.8788991458700092,-0.8726769587663835,0.4600129660657682,AAPL,0.0229226361031518,-0.018062139621807,-0.2250251486670609,-0.8343250414991114,-0.8089583767327837,-0.396250023245396,0.52671148544729,-0.869674512991009,-0.8229502969514626,1
09-03-2022,-0.8187537669237579,-0.8476730257375109,-0.8310194485244695,-0.8382479566785203,0.3085511547163015,AAPL,0.0429799426934097,0.7660383301978183,-0.0471305239508012,-0.8437216237459799,-0.8167654371468576,-0.0228344393419042,-0.3989994173885787,-0.8938031986329529,-0.8731062296984432,0
10-03-2022,-0.8762567465986911,-0.8860359354536536,-0.8765121462611818,-0.8548153114965115,0.361541458403846,AAPL,0.0343839541547277,0.2604998712403658,-0.0471305239508012,-0.8637901988012702,-0.8284365631067317,0.7654873547074874,-0.024306910846435,-0.8223263383510616,-0.8972125407572126,0
